datetime,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
2023-08-30 22:40:00,981.65,14.52,289.2,10.37,76.13,16.56,12.61,3.95,8.03,12.84,1182.98,3.32,7.83,260.9,0.0,40.0,0.0,0.0,0.0,27.64,414.6
2023-08-30 22:50:00,981.72,13.64,288.31,11.13,84.8,15.64,13.26,2.38,8.45,13.51,1186.39,2.77,5.45,249.6,0.2,530.0,0.0,0.0,0.0,27.49,414.5
2023-08-30 23:00:00,981.83,12.92,287.57,11.46,90.8,14.92,13.55,1.37,8.63,13.8,1189.38,1.14,2.17,248.6,0.3,410.0,0.0,0.0,0.0,27.27,415.5
2023-08-30 23:10:00,981.99,12.64,287.28,11.64,93.6,14.65,13.71,0.94,8.73,13.96,1190.67,1.14,2.84,246.8,0.1,600.0,0.0,0.0,0.0,27.01,416.0
2023-08-30 23:20:00,982.24,12.5,287.12,11.66,94.6,14.51,13.73,0.78,8.74,13.98,1191.55,1.65,5.08,232.1,0.5,600.0,0.0,0.0,0.0,26.76,416.4
2023-08-30 23:30:00,982.12,12.44,287.07,11.69,95.2,14.46,13.76,0.69,8.76,14.01,1191.64,1.07,2.39,257.5,0.3,350.0,0.0,0.0,0.0,26.53,416.4
2023-08-30 23:40:00,982.11,12.41,287.04,11.79,96.0,14.43,13.85,0.58,8.82,14.1,1191.71,0.97,1.77,203.0,0.4,600.0,0.0,0.0,0.0,26.32,417.1
2023-08-30 23:50:00,982.13,12.4,287.03,11.95,97.1,14.42,14.0,0.42,8.92,14.26,1191.7,1.13,1.75,194.6,0.1,600.0,0.0,0.0,0.0,26.12,417.7
2023-08-31 00:00:00,981.88,12.38,287.03,12.14,98.4,14.4,14.17,0.23,9.03,14.43,1191.41,0.96,2.02,121.3,0.1,600.0,0.0,0.0,0.0,25.96,418.4
2023-08-31 00:10:00,981.7,12.32,286.98,12.27,99.7,14.34,14.3,0.04,9.11,14.57,1191.38,0.94,1.81,180.0,0.0,80.0,0.0,0.0,0.0,25.83,421.2
2023-08-31 00:20:00,981.35,12.27,286.96,12.27,100.0,14.3,14.3,0.0,9.11,14.57,1191.16,2.16,3.84,168.4,0.1,0.0,0.0,0.0,0.0,25.69,420.7
2023-08-31 00:30:00,981.27,12.19,286.89,12.19,100.0,14.22,14.22,0.0,9.06,14.49,1191.43,1.97,3.2,191.5,0.0,0.0,0.0,0.0,0.0,25.55,419.5
2023-08-31 00:40:00,981.36,12.15,286.84,12.15,100.0,14.18,14.18,0.0,9.04,14.45,1191.72,1.28,2.27,193.3,0.0,0.0,0.0,0.0,0.0,25.43,419.9
2023-08-31 00:50:00,981.51,12.15,286.83,12.15,100.0,14.18,14.18,0.0,9.04,14.45,1191.91,0.55,1.2,231.5,0.0,0.0,0.0,0.0,0.0,25.34,421.4
2023-08-31 01:00:00,981.85,12.09,286.74,12.09,100.0,14.13,14.13,0.0,9.0,14.39,1192.6,0.77,1.36,227.9,0.0,0.0,0.0,0.0,0.0,25.29,421.6
2023-08-31 01:10:00,981.95,12.09,286.73,11.98,99.3,14.13,14.03,0.1,8.93,14.29,1192.77,0.61,1.02,347.5,0.0,0.0,0.0,0.0,0.0,25.24,421.4
2023-08-31 01:20:00,981.97,12.2,286.84,11.64,96.4,14.23,13.72,0.51,8.74,13.97,1192.48,0.83,1.04,243.0,0.0,0.0,0.0,0.0,0.0,25.17,422.1
2023-08-31 01:30:00,981.97,12.09,286.73,11.66,97.2,14.13,13.73,0.4,8.74,13.98,1192.93,1.1,1.65,219.7,0.0,0.0,0.0,0.0,0.0,25.08,423.3
2023-08-31 01:40:00,982.06,11.9,286.53,11.73,98.9,13.95,13.8,0.15,8.79,14.05,1193.8,1.5,1.83,239.1,0.0,0.0,0.0,0.0,0.0,24.98,424.9
2023-08-31 01:50:00,982.04,11.94,286.57,11.65,98.1,13.99,13.72,0.27,8.74,13.97,1193.65,1.38,1.9,240.5,0.0,0.0,0.0,0.0,0.0,24.89,424.6
2023-08-31 02:00:00,981.96,12.0,286.64,11.6,97.4,14.04,13.68,0.37,8.71,13.93,1193.32,1.55,1.93,243.1,0.0,0.0,0.0,0.0,0.0,24.82,425.3
2023-08-31 02:10:00,982.09,11.84,286.47,11.63,98.6,13.9,13.7,0.19,8.72,13.95,1194.14,1.83,2.25,237.5,0.0,0.0,0.0,0.0,0.0,24.77,427.3
2023-08-31 02:20:00,982.21,11.79,286.41,11.58,98.6,13.85,13.66,0.19,8.69,13.9,1194.51,1.46,2.2,242.5,0.0,0.0,0.0,0.0,0.0,24.73,428.5
2023-08-31 02:30:00,982.24,11.87,286.48,11.49,97.5,13.92,13.58,0.35,8.64,13.82,1194.25,0.68,1.04,224.9,0.0,0.0,0.0,0.0,0.0,24.7,429.0
2023-08-31 02:40:00,982.35,11.83,286.44,11.74,99.4,13.89,13.8,0.08,8.79,14.05,1194.45,0.79,1.37,231.5,0.0,0.0,0.0,0.0,0.0,24.68,434.1
2023-08-31 02:50:00,982.36,11.81,286.41,11.6,98.6,13.87,13.67,0.19,8.7,13.92,1194.6,0.41,0.98,238.6,0.0,0.0,0.0,0.0,0.0,24.69,431.5
2023-08-31 03:00:00,982.37,11.92,286.52,11.38,96.5,13.97,13.48,0.49,8.58,13.72,1194.25,0.35,0.69,326.0,0.0,0.0,0.0,0.0,0.0,24.72,429.7
2023-08-31 03:10:00,982.45,11.98,286.58,11.35,95.9,14.03,13.45,0.58,8.56,13.69,1194.11,0.52,1.07,267.5,0.0,0.0,0.0,0.0,0.0,24.76,429.2
2023-08-31 03:20:00,982.5,12.0,286.59,11.45,96.4,14.04,13.54,0.51,8.62,13.78,1194.04,0.56,1.14,215.1,0.0,0.0,0.0,0.0,0.0,24.8,429.8
2023-08-31 03:30:00,982.57,11.98,286.57,11.32,95.7,14.03,13.42,0.6,8.54,13.66,1194.27,0.88,1.49,222.0,0.0,0.0,0.0,0.0,0.0,24.84,429.2
2023-08-31 03:40:00,982.59,11.92,286.51,11.4,96.6,13.97,13.49,0.47,8.59,13.73,1194.51,0.88,1.62,226.0,0.0,0.0,0.0,0.0,0.0,24.88,431.1
2023-08-31 03:50:00,982.62,11.92,286.5,11.43,96.8,13.97,13.52,0.45,8.6,13.76,1194.53,0.52,0.93,44.74,0.0,0.0,0.0,0.0,0.0,24.92,431.4
2023-08-31 04:00:00,982.66,11.99,286.57,11.64,97.7,14.03,13.71,0.32,8.73,13.95,1194.2,0.57,1.2,29.51,0.0,0.0,0.0,0.0,0.0,24.95,433.1
2023-08-31 04:10:00,982.7,11.95,286.53,11.93,99.9,14.0,13.98,0.01,8.9,14.23,1194.29,0.36,0.86,10.42,0.0,0.0,0.0,0.0,0.0,24.97,436.6
2023-08-31 04:20:00,982.72,11.92,286.49,11.9,99.9,13.97,13.96,0.01,8.88,14.2,1194.45,0.82,2.23,150.2,0.0,0.0,0.0,0.0,0.0,24.97,435.3
2023-08-31 04:30:00,982.77,11.88,286.45,11.76,99.2,13.93,13.82,0.11,8.79,14.06,1194.74,1.19,2.01,169.5,0.0,0.0,0.0,0.0,0.0,24.96,434.8
2023-08-31 04:40:00,982.89,11.84,286.4,11.72,99.2,13.9,13.79,0.11,8.77,14.03,1195.08,0.67,1.55,248.3,0.0,0.0,0.0,0.0,0.0,24.93,435.9
2023-08-31 04:50:00,982.95,11.83,286.39,11.6,98.5,13.89,13.68,0.21,8.7,13.92,1195.24,0.29,0.73,273.4,0.0,0.0,0.0,0.0,0.0,24.9,435.8
2023-08-31 05:00:00,983.02,11.75,286.3,11.17,96.2,13.81,13.29,0.52,8.45,13.52,1195.84,0.98,1.7,217.5,0.0,0.0,0.0,0.0,0.0,24.87,429.9
2023-08-31 05:10:00,983.06,11.54,286.08,10.97,96.3,13.62,13.12,0.5,8.34,13.35,1196.85,0.89,1.95,229.9,0.0,0.0,0.0,0.0,1.15,24.84,430.3
2023-08-31 05:20:00,983.18,11.41,285.94,10.83,96.2,13.51,12.99,0.51,8.26,13.22,1197.6,1.31,2.02,233.0,0.0,0.0,0.0,2.49,4.23,24.78,429.6
2023-08-31 05:30:00,983.28,11.3,285.83,10.78,96.6,13.41,12.95,0.46,8.23,13.17,1198.21,0.95,1.56,249.2,0.0,0.0,1.04,7.2,10.74,24.7,429.7
2023-08-31 05:40:00,983.32,11.31,285.83,10.67,95.8,13.42,12.85,0.56,8.17,13.07,1198.26,1.29,1.8,224.0,0.0,0.0,5.68,15.99,21.78,24.59,429.4
2023-08-31 05:50:00,983.37,11.37,285.89,10.58,94.9,13.47,12.78,0.69,8.13,13.0,1198.1,1.2,2.2,208.1,0.0,0.0,13.03,29.77,39.74,24.48,429.7
2023-08-31 06:00:00,983.48,11.37,285.88,10.55,94.7,13.47,12.76,0.71,8.11,12.97,1198.25,0.87,1.17,216.4,0.0,0.0,23.28,49.68,59.38,24.39,430.0
2023-08-31 06:10:00,983.58,11.21,285.71,10.55,95.7,13.33,12.76,0.57,8.11,12.97,1199.05,1.04,1.54,249.0,0.0,0.0,34.37,72.13,80.39,24.32,430.3
2023-08-31 06:20:00,983.66,11.1,285.59,10.6,96.7,13.23,12.79,0.44,8.13,13.01,1199.59,1.25,1.69,237.0,0.0,0.0,39.76,87.95,98.26,24.27,430.6
2023-08-31 06:30:00,983.78,11.02,285.5,10.59,97.2,13.16,12.79,0.37,8.13,13.0,1200.08,1.53,1.97,241.5,0.0,0.0,72.53,136.89,174.91,24.25,431.3
2023-08-31 06:40:00,983.97,11.13,285.6,10.72,97.3,13.26,12.9,0.36,8.19,13.11,1199.79,1.26,1.86,227.0,0.0,0.0,80.01,159.58,234.1,24.24,432.5
2023-08-31 06:50:00,984.07,11.37,285.83,10.77,96.1,13.47,12.95,0.53,8.22,13.15,1198.88,0.78,1.34,210.9,0.0,0.0,148.39,245.04,260.78,24.27,431.1
2023-08-31 07:00:00,984.17,12.15,286.61,11.12,93.4,14.18,13.25,0.94,8.42,13.46,1195.59,0.57,1.09,170.0,0.0,0.0,174.39,286.98,319.86,24.35,432.2
2023-08-31 07:10:00,984.18,12.96,287.42,11.23,89.2,14.96,13.34,1.62,8.48,13.56,1192.17,1.2,2.12,177.1,0.0,0.0,217.44,358.43,389.09,24.53,431.3
2023-08-31 07:20:00,984.21,13.31,287.77,11.3,87.6,15.31,13.41,1.9,8.52,13.62,1190.72,1.22,2.3,201.7,0.0,0.0,157.05,293.63,409.11,24.83,427.2
2023-08-31 07:30:00,984.22,13.15,287.61,11.11,87.4,15.15,13.24,1.91,8.41,13.45,1191.48,1.87,3.61,204.2,0.0,0.0,226.91,407.56,516.71,25.21,422.7
2023-08-31 07:40:00,984.2,13.8,288.26,10.84,82.3,15.8,13.0,2.8,8.26,13.21,1188.86,3.33,5.64,196.5,0.0,0.0,336.23,576.18,632.75,25.59,419.6
2023-08-31 07:50:00,984.25,14.08,288.54,10.84,80.8,16.09,13.0,3.09,8.26,13.21,1187.76,3.41,5.21,209.7,0.0,0.0,298.39,525.89,681.52,26.04,417.8
2023-08-31 08:00:00,984.3,14.29,288.74,10.89,80.0,16.31,13.05,3.26,8.29,13.26,1186.93,3.17,5.26,214.5,0.0,0.0,383.64,662.72,702.82,26.49,416.1
2023-08-31 08:10:00,984.37,14.53,288.98,10.63,77.42,16.57,12.83,3.74,8.15,13.03,1186.13,3.53,6.16,202.7,0.0,0.0,404.63,707.55,779.41,26.94,415.8
2023-08-31 08:20:00,984.51,14.4,288.84,10.41,76.92,16.43,12.64,3.79,8.02,12.84,1186.92,3.55,6.08,211.2,0.0,0.0,202.33,391.26,755.02,27.43,415.1
2023-08-31 08:30:00,984.59,14.01,288.44,10.57,79.71,16.02,12.77,3.25,8.11,12.97,1188.57,1.68,3.42,229.7,0.0,0.0,174.52,353.33,414.05,27.82,413.8
2023-08-31 08:40:00,984.6,14.01,288.44,10.53,79.52,16.02,12.74,3.28,8.09,12.94,1188.6,1.56,2.9,214.2,0.0,0.0,193.76,396.58,763.84,28.04,413.2
2023-08-31 08:50:00,984.72,14.46,288.88,10.63,77.77,16.49,12.83,3.67,8.14,13.03,1186.84,1.73,4.9,235.0,0.0,0.0,228.55,449.75,560.41,28.17,411.5
2023-08-31 09:00:00,984.76,14.66,289.08,10.36,75.4,16.71,12.6,4.11,8.0,12.79,1186.17,2.28,6.02,229.9,0.0,0.0,151.53,295.91,356.6,28.27,411.7
2023-08-31 09:10:00,984.8,14.63,289.04,10.4,75.72,16.68,12.63,4.05,8.01,12.82,1186.33,2.76,4.66,208.5,0.0,0.0,155.24,305.21,338.32,28.33,412.4
2023-08-31 09:20:00,984.81,14.64,289.05,10.54,76.38,16.69,12.74,3.94,8.09,12.94,1186.25,3.13,5.23,200.9,0.0,0.0,247.21,463.09,1051.05,28.34,413.2
2023-08-31 09:30:00,984.9,14.89,289.3,10.58,75.38,16.96,12.78,4.17,8.11,12.98,1185.31,3.64,7.17,214.9,0.0,0.0,414.24,784.58,1255.84,28.33,412.1
2023-08-31 09:40:00,984.97,15.62,290.02,10.45,71.28,17.77,12.67,5.1,8.04,12.86,1182.45,3.35,8.17,247.1,0.0,0.0,457.61,874.7,1320.59,28.37,410.7
2023-08-31 09:50:00,984.97,15.79,290.19,10.35,70.03,17.97,12.58,5.38,7.98,12.77,1181.79,2.69,5.82,241.0,0.0,0.0,359.01,681.64,1415.63,28.54,410.9
2023-08-31 10:00:00,985.01,15.5,289.9,10.28,71.03,17.64,12.53,5.11,7.95,12.72,1183.05,2.31,4.74,248.3,0.0,0.0,162.19,329.29,1199.11,28.8,411.2
2023-08-31 10:10:00,984.98,15.7,290.1,10.28,70.12,17.86,12.53,5.34,7.95,12.72,1182.2,2.43,5.31,226.7,0.0,0.0,633.86,1184.02,1326.19,28.98,410.7
2023-08-31 10:20:00,984.95,16.29,290.7,9.84,65.57,18.55,12.16,6.39,7.72,12.35,1179.92,3.27,5.65,235.1,0.0,0.0,620.69,1184.38,1459.57,29.17,411.0
2023-08-31 10:30:00,984.98,16.7,291.11,9.99,64.54,19.04,12.29,6.75,7.8,12.48,1178.23,2.76,7.3,228.8,0.0,0.0,537.4,1009.18,1658.19,29.46,410.3
2023-08-31 10:40:00,985.06,16.76,291.16,9.4,61.78,19.11,11.81,7.31,7.49,11.99,1178.3,3.58,7.63,244.0,0.0,0.0,402.62,760.87,1717.0,29.82,409.6
2023-08-31 10:50:00,985.06,16.59,290.99,8.88,60.31,18.91,11.4,7.5,7.23,11.58,1179.18,4.82,8.69,240.9,0.0,0.0,589.54,1115.85,1567.63,30.14,408.8
2023-08-31 11:00:00,985.08,16.88,291.28,8.89,59.22,19.26,11.41,7.85,7.23,11.58,1178.02,4.83,9.25,247.0,0.0,0.0,767.16,1426.12,1481.35,30.33,408.4
2023-08-31 11:10:00,985.04,17.24,291.64,9.34,59.67,19.7,11.76,7.95,7.46,11.94,1176.35,3.8,7.25,253.1,0.0,0.0,737.83,1384.41,1512.71,30.48,408.3
2023-08-31 11:20:00,985.01,17.22,291.63,9.23,59.32,19.68,11.67,8.01,7.4,11.85,1176.43,4.01,9.15,248.0,0.0,0.0,774.71,1464.48,1579.87,30.63,408.4
2023-08-31 11:30:00,985.04,17.71,292.12,9.47,58.46,20.3,11.87,8.43,7.53,12.05,1174.4,2.6,5.34,238.6,0.0,0.0,510.67,951.33,1699.05,30.79,407.3
2023-08-31 11:40:00,985.14,17.23,291.63,9.33,59.66,19.69,11.75,7.94,7.45,11.93,1176.52,2.43,5.75,262.1,0.0,0.0,468.44,888.35,1691.9,30.98,407.5
2023-08-31 11:50:00,985.14,17.28,291.68,9.16,58.83,19.75,11.62,8.13,7.37,11.8,1176.37,2.63,4.62,242.6,0.0,0.0,416.89,800.71,1545.82,31.14,407.2
2023-08-31 12:00:00,985.11,17.32,291.72,9.18,58.76,19.8,11.64,8.17,7.38,11.81,1176.17,2.54,5.09,249.7,0.0,0.0,656.71,1236.02,1673.1,31.25,406.7
2023-08-31 12:10:00,985.12,17.77,292.17,8.98,56.35,20.37,11.48,8.89,7.28,11.65,1174.43,3.87,7.53,236.4,0.0,0.0,414.41,795.29,1745.41,31.33,406.8
2023-08-31 12:20:00,985.16,17.05,291.44,8.09,55.5,19.47,10.81,8.66,6.85,10.97,1177.7,2.71,4.83,230.1,0.0,0.0,346.47,676.65,1673.1,31.42,406.9
2023-08-31 12:30:00,985.09,16.95,291.35,7.6,54.0,19.35,10.45,8.9,6.62,10.6,1178.18,3.55,6.91,211.0,0.0,0.0,802.76,1514.84,1635.18,31.46,407.2
2023-08-31 12:40:00,985.03,17.35,291.76,8.35,55.44,19.84,11.0,8.84,6.98,11.17,1176.24,4.58,8.37,216.9,0.0,0.0,766.62,1451.55,1466.97,31.49,407.1
2023-08-31 12:50:00,984.86,17.57,291.99,8.57,55.49,20.12,11.16,8.96,7.08,11.34,1175.07,6.3,10.79,210.4,0.0,0.0,776.9,1463.91,1483.31,31.54,407.4
2023-08-31 13:00:00,984.88,17.77,292.19,8.3,53.8,20.37,10.96,9.41,6.95,11.13,1174.38,5.41,10.28,225.8,0.0,0.0,812.03,1522.29,1638.1,31.59,406.8
2023-08-31 13:10:00,984.94,18.55,292.97,8.16,50.73,21.4,10.86,10.54,6.88,11.02,1171.36,4.96,8.56,237.7,0.0,0.0,844.01,1579.34,1648.57,31.63,406.2
2023-08-31 13:20:00,984.94,18.39,292.81,8.18,51.3,21.18,10.87,10.32,6.89,11.03,1171.99,5.37,8.51,249.2,0.0,0.0,761.38,1423.31,1647.93,31.75,406.5
2023-08-31 13:30:00,984.93,18.49,292.91,8.12,50.8,21.32,10.83,10.49,6.87,11.0,1171.6,5.88,9.59,244.1,0.0,0.0,736.23,1373.37,1520.36,31.91,406.3
2023-08-31 13:40:00,984.97,18.34,292.76,7.93,50.62,21.12,10.69,10.43,6.78,10.85,1172.31,5.0,9.04,233.9,0.0,0.0,719.06,1356.68,1629.24,32.07,406.4
2023-08-31 13:50:00,984.92,18.47,292.89,8.58,52.45,21.29,11.17,10.12,7.08,11.34,1171.51,3.44,7.51,229.6,0.0,0.0,729.49,1369.68,1378.23,32.2,405.8
2023-08-31 14:00:00,985.0,18.62,293.03,8.78,52.69,21.49,11.32,10.17,7.18,11.5,1170.94,3.46,6.21,243.7,0.0,0.0,261.04,507.6,1428.11,32.36,405.7
2023-08-31 14:10:00,985.06,17.97,292.38,8.56,54.06,20.63,11.15,9.48,7.07,11.32,1173.7,3.31,6.45,255.1,0.0,0.0,259.61,504.16,1433.37,32.53,406.0
2023-08-31 14:20:00,985.14,17.65,292.05,8.59,55.28,20.22,11.18,9.04,7.09,11.35,1175.07,2.55,5.34,251.7,0.0,0.0,236.26,444.47,1448.08,32.58,405.8
2023-08-31 14:30:00,985.18,17.87,292.27,8.74,55.07,20.5,11.29,9.21,7.16,11.46,1174.18,2.65,5.31,246.1,0.0,0.0,418.05,813.23,1458.67,32.52,405.4
2023-08-31 14:40:00,985.15,18.39,292.79,9.01,54.29,21.18,11.5,9.68,7.29,11.67,1171.96,2.99,6.26,255.1,0.0,0.0,516.02,940.18,1410.04,32.46,404.6
2023-08-31 14:50:00,985.08,18.59,293.0,9.02,53.65,21.45,11.51,9.94,7.3,11.68,1171.07,2.56,5.45,236.2,0.0,0.0,438.63,839.94,1317.02,32.48,404.8
2023-08-31 15:00:00,985.13,18.87,293.27,8.25,50.03,21.83,10.92,10.91,6.92,11.09,1170.27,4.78,8.91,236.2,0.0,0.0,619.69,1150.48,1179.39,32.54,405.5
2023-08-31 15:10:00,985.18,18.94,293.34,7.99,48.95,21.93,10.73,11.19,6.8,10.89,1170.13,4.42,9.16,220.9,0.0,0.0,608.96,1124.74,1189.1,32.62,405.8
2023-08-31 15:20:00,985.13,18.85,293.25,7.99,49.22,21.8,10.73,11.07,6.8,10.89,1170.44,4.61,8.69,215.4,0.0,0.0,569.58,1055.38,1086.96,32.71,406.1
2023-08-31 15:30:00,985.15,18.9,293.3,7.84,48.56,21.87,10.62,11.25,6.73,10.78,1170.31,4.33,7.97,222.3,0.0,0.0,455.56,848.93,1112.37,32.82,405.9
2023-08-31 15:40:00,985.21,18.8,293.2,7.68,48.34,21.74,10.51,11.23,6.66,10.66,1170.83,4.69,7.62,234.1,0.0,0.0,474.61,886.53,1058.79,32.92,405.9
2023-08-31 15:50:00,985.24,18.76,293.15,8.05,49.69,21.68,10.77,10.91,6.83,10.93,1170.91,3.08,6.21,242.2,0.0,0.0,257.25,495.99,977.12,32.97,405.5
2023-08-31 16:00:00,985.26,18.51,292.9,7.91,49.99,21.34,10.67,10.67,6.76,10.83,1171.98,2.87,5.62,257.2,0.0,0.0,254.26,495.07,958.31,32.97,405.8
2023-08-31 16:10:00,985.31,18.46,292.85,8.11,50.83,21.28,10.82,10.46,6.86,10.98,1172.18,1.81,3.44,261.2,0.0,0.0,189.4,376.51,892.27,32.89,405.0
2023-08-31 16:20:00,985.38,18.61,292.99,8.16,50.55,21.48,10.86,10.62,6.88,11.02,1171.64,2.03,4.46,254.6,0.0,0.0,366.47,676.21,874.22,32.68,405.2
2023-08-31 16:30:00,985.35,19.09,293.48,8.01,48.54,22.13,10.74,11.39,6.81,10.9,1169.73,3.14,5.49,236.7,0.0,0.0,288.91,530.45,778.24,32.54,405.0
2023-08-31 16:40:00,985.41,18.89,293.27,7.93,48.9,21.86,10.69,11.17,6.77,10.85,1170.63,3.33,5.89,218.8,0.0,0.0,209.23,390.78,670.68,32.55,405.8
2023-08-31 16:50:00,985.52,18.86,293.23,8.42,50.66,21.82,11.05,10.76,7.01,11.21,1170.72,2.23,6.56,225.9,0.0,0.0,248.29,462.48,670.02,32.57,405.1
2023-08-31 17:00:00,985.63,18.69,293.05,8.58,51.75,21.59,11.17,10.42,7.08,11.33,1171.48,2.26,3.8,220.5,0.0,0.0,211.09,389.54,523.17,32.57,405.2
2023-08-31 17:10:00,985.61,18.67,293.03,8.63,52.0,21.56,11.21,10.35,7.11,11.37,1171.51,4.1,7.89,211.5,0.0,0.0,274.07,478.81,517.2,32.56,405.3
2023-08-31 17:20:00,985.59,18.62,292.98,8.62,52.11,21.49,11.2,10.29,7.1,11.36,1171.7,3.88,8.74,215.4,0.0,0.0,188.14,337.66,412.82,32.56,405.1
2023-08-31 17:30:00,985.6,18.43,292.79,8.87,53.63,21.24,11.39,9.85,7.22,11.56,1172.39,4.9,7.59,216.2,0.0,0.0,157.04,285.2,350.17,32.53,405.0
2023-08-31 17:40:00,985.6,18.11,292.47,9.05,55.41,20.82,11.53,9.28,7.31,11.7,1173.61,5.42,8.08,214.2,0.0,0.0,153.6,266.13,297.97,32.43,405.0
2023-08-31 17:50:00,985.6,17.78,292.14,9.63,58.82,20.39,11.99,8.4,7.6,12.17,1174.73,5.39,7.47,209.7,0.0,0.0,124.8,218.6,238.91,32.21,404.7
2023-08-31 18:00:00,985.67,17.52,291.87,9.85,60.69,20.06,12.17,7.88,7.72,12.35,1175.79,4.4,6.46,210.6,0.0,0.0,82.98,163.99,213.22,31.93,404.8
2023-08-31 18:10:00,985.72,17.17,291.52,9.84,62.02,19.62,12.17,7.45,7.71,12.34,1177.27,4.28,7.3,210.3,0.0,0.0,43.24,108.95,121.27,31.59,405.1
2023-08-31 18:20:00,985.8,16.99,291.33,9.17,59.93,19.39,11.62,7.77,7.37,11.79,1178.34,4.83,7.65,215.7,0.0,0.0,29.87,77.36,94.29,31.2,405.6
2023-08-31 18:30:00,985.85,16.67,291.0,8.79,59.61,19.0,11.33,7.68,7.18,11.49,1179.83,2.88,4.49,215.0,0.0,0.0,17.88,48.46,61.66,30.79,406.8
2023-08-31 18:40:00,985.9,16.28,290.61,8.58,60.24,18.54,11.17,7.37,7.08,11.33,1181.56,2.79,4.38,216.8,0.0,0.0,15.8,37.91,40.45,30.38,408.1
2023-08-31 18:50:00,985.95,15.97,290.29,8.4,60.71,18.18,11.03,7.14,6.99,11.19,1182.94,2.47,4.03,220.9,0.0,0.0,11.54,27.91,33.72,29.99,408.1
2023-08-31 19:00:00,986.0,15.8,290.12,8.47,61.68,17.98,11.09,6.89,7.03,11.25,1183.68,2.34,3.4,215.4,0.0,0.0,5.66,14.98,21.35,29.64,409.0
2023-08-31 19:10:00,986.12,15.59,289.9,8.55,62.84,17.74,11.15,6.59,7.06,11.3,1184.66,1.72,2.59,212.4,0.0,0.0,0.0,4.91,8.44,29.32,410.1
2023-08-31 19:20:00,986.28,15.55,289.84,8.53,62.94,17.69,11.14,6.56,7.05,11.29,1185.02,2.28,3.27,222.7,0.0,0.0,0.0,1.28,2.66,29.04,410.1
2023-08-31 19:30:00,986.51,15.52,289.79,8.67,63.64,17.66,11.24,6.42,7.12,11.39,1185.37,1.99,3.33,229.8,0.0,0.0,0.0,0.0,0.0,28.81,411.3
2023-08-31 19:40:00,986.66,15.69,289.95,8.77,63.4,17.85,11.32,6.53,7.17,11.47,1184.82,1.91,3.36,221.2,0.0,0.0,0.0,0.0,0.0,28.62,411.8
2023-08-31 19:50:00,986.75,15.35,289.6,9.1,66.23,17.47,11.57,5.9,7.32,11.72,1186.21,1.81,2.68,215.1,0.0,0.0,0.0,0.0,0.0,28.47,415.9
2023-08-31 20:00:00,986.9,15.31,289.55,9.18,66.78,17.42,11.63,5.79,7.37,11.79,1186.52,2.5,4.42,230.3,0.0,0.0,0.0,0.0,0.0,28.35,415.3
2023-08-31 20:10:00,987.04,15.47,289.7,9.31,66.69,17.6,11.74,5.86,7.43,11.89,1185.99,2.72,4.79,233.5,0.0,0.0,0.0,0.0,0.0,28.23,413.9
2023-08-31 20:20:00,987.22,15.52,289.73,9.51,67.34,17.66,11.89,5.77,7.53,12.05,1185.93,3.41,8.16,234.0,0.0,0.0,0.0,0.0,0.0,28.12,412.5
2023-08-31 20:30:00,987.31,14.92,289.12,10.43,74.48,16.99,12.65,4.34,8.01,12.82,1188.16,3.94,7.67,225.3,0.2,500.0,0.0,0.0,0.0,27.98,409.6
2023-08-31 20:40:00,987.12,13.54,287.75,10.71,83.0,15.54,12.9,2.64,8.17,13.06,1193.54,4.59,8.23,221.3,0.2,590.0,0.0,0.0,0.0,27.78,408.3
2023-08-31 20:50:00,987.12,12.85,287.06,10.83,87.5,14.85,13.0,1.86,8.23,13.16,1196.37,2.18,3.46,240.6,0.0,0.0,0.0,0.0,0.0,27.46,409.6
2023-08-31 21:00:00,987.22,12.61,286.81,10.71,88.2,14.62,12.89,1.73,8.16,13.06,1197.54,1.62,2.37,211.6,0.0,0.0,0.0,0.0,0.0,27.1,411.5
2023-08-31 21:10:00,987.35,12.37,286.56,10.7,89.5,14.39,12.88,1.51,8.15,13.04,1198.72,1.51,2.15,216.8,0.0,0.0,0.0,0.0,0.0,26.76,412.5
2023-08-31 21:20:00,987.39,12.05,286.24,10.65,91.1,14.09,12.84,1.25,8.13,13.0,1200.13,1.22,1.61,229.0,0.0,0.0,0.0,0.0,0.0,26.47,412.4
2023-08-31 21:30:00,987.42,12.06,286.24,10.54,90.4,14.1,12.75,1.35,8.07,12.91,1200.17,1.13,1.52,236.8,0.0,0.0,0.0,0.0,0.0,26.23,412.2
2023-08-31 21:40:00,987.44,12.01,286.19,10.67,91.5,14.05,12.86,1.19,8.14,13.02,1200.35,1.47,1.83,223.7,0.0,0.0,0.0,0.0,0.0,26.01,412.8
2023-08-31 21:50:00,987.46,11.98,286.16,10.76,92.2,14.03,12.93,1.09,8.19,13.1,1200.47,1.7,2.72,212.5,0.0,0.0,0.0,0.0,0.0,25.82,414.2
